52492,3,285.7771167
36594,46831,0.6
29822,10514,2106.3
25364,4067,0.72323
3807,52917,1.2288
36594,46831,0.6
4423,14553,1.8
10327,13565,5.06261
38809,3,72.323
7666,5685,75
4865,40440,5.78584
26867,101,5.947192613
33027,37490,0.3072
4161,38,723.23
3807,52917,1.2288
1464,3,8678.76
19748,38,723.23
43890,5265,15.1395
23506,3,7.2323
57918,7,3322.3652
36594,46831,0.3
17117,68,3456
36594,46831,0.15
35321,65209,0.00765
33614,22484,750
25364,4067,0.361615
410,15764,1446.46
39657,38,3254.535
36594,46831,0.3
7079,9505,0.0426536
1845,45777,12.3961622
3807,52917,0.3072
22098,11895,1.2
3807,52917,1.2288
20823,38,6.488161421
39928,66383,0.0384
9690,17706,591.8913
26013,37611,0.207165
62782,3929,7.2323
3141,3,7.2323
3672,70,180.8075
40563,3,59.74530707
3807,44270,2.2
9007,14553,1444.32
3807,52917,4.9152
55546,3,223.47807
57908,24,9235.968
33027,37490,0.1536
24069,17,1.076
59431,3,7.2323
25183,3,10848.45
12844,22098,1.2288
29135,64503,300
4801,38,7.2323
4865,24884,735.093
43978,46831,0.3
35631,163,0.049325
25364,4067,0.072323
26410,1516,960
29861,52917,9.8304
25364,4067,0.72323
2035,632,0.3949946
51300,28323,0.009865
10308,18067,0.075
971,14553,600
8982,645,150
30578,59221,30.036
52376,44270,0.55
5727,38,6509.07
25364,4067,0.72323
18495,3,156.21768
38308,11895,153.6
29861,52917,0.6144
12799,38,1.1
52474,36469,0.34992
33614,26970,150
29135,39290,1500
1986,38,0.72323
18495,3,143.92277
46831,43978,0.3
38809,3,947.4313
25364,4067,0.72323
39928,25800,0.336
35321,34877,0.00765
33027,37490,4.9152
11895,22098,0.6144
37490,20219,21.3909141
20219,24884,361.615
320,13387,1.48
25364,4067,0.72323
33027,37490,1.2288
11895,22098,1.2288
40563,3,713.9741025
40563,3,34.46624888
52376,44270,0.275
32346,98,748.2
9007,29135,747
33185,7,2808.288
5774,11451,2.178
3807,52917,0.6144
410,23525,0.578584
36594,43978,0.3
11733,3,7.2323
35321,56666,0.00765
3807,52917,2.4576
7581,3,108.4845
35219,4587,44.649
4606,70,72.323
22484,14553,1501.5
251,10514,1654.95
22098,11895,0.15
29135,5093,288
6391,68,14400
20571,40440,0.72323
450,3,361.615
52376,44270,8.8
15764,38,17357.52
44588,816,1464
14839,3,4339.38
8662,17706,750.75
24601,13,3589.95
8886,38,679.8362
3807,52917,1.2288
4980,98,4210.8
3427,24847,0.15
12844,22098,2.4576
46831,36594,0.6
34612,34979,0.3
15561,62140,3617.38
23686,70,144.646
29861,52917,0.6144
36594,46831,0.3
9783,3,1446.46
33027,37490,0.0768
12844,11895,4.8
20571,4865,0.361615
46831,36594,0.6
12844,11895,0.6
35321,13736,0.00765
45299,3,216.969
25364,4067,0.361615
23604,17247,1108.422291
59554,29135,30.3
4650,38,723.23
29135,12273,1.5
33614,5425,150
25364,4067,0.72323
34264,34729,2.20E-04
23206,6744,150.45
29135,13,60000
39928,41183,0.0096
410,810,949.311698
3807,44270,0.55
33027,37490,0.0192
52376,44270,1.1
810,101,144.646
19748,38,433.938
52376,44270,1.1
3877,632,0.102596
14028,3,723.23
25364,4067,1.44646
24884,40269,196.5741728
22671,68,2900.3904
36594,46831,2.4
2204,3,3884.612976
29861,52917,4.9152
17247,46860,0.650907
8105,3,672.965515
3807,52917,19.6608
11895,22098,0.6
410,15764,723.23
35321,49091,0.00765
39448,30922,361.615
3807,44270,0.275
37490,20219,1.2
3807,52917,19.6608
11895,22098,4.9152
25364,4067,0.72323
41350,11,1650
20219,37490,4.9152
15896,5218,0.96
43978,36594,0.3
33027,37490,0.0384
29859,2186,214.1845934
9094,3,7232.3
52376,44270,4.4
3807,52917,0.3072
37490,24664,0.72323
38007,38,72.323
64503,29135,300
4865,20571,0.72323
39928,42764,0.0384
14028,3,723.23
8706,4945,7733.070954
27204,4754,3.588999993
38308,11895,0.6
20086,14553,599.994
36594,46831,0.15
46831,36594,0.3
49488,3,0.72323
11493,70,331.6588134
8706,7217,0.048196047
52376,44270,8.8
64016,44550,1050
51859,3,723.23
3807,52917,4.9152
8886,38,1808.075
38308,11895,4.8
37490,20219,0.3
11126,3,2531.984836
15896,5218,0.96
24884,4865,114.8595
25364,4067,0.72323
22098,11895,1.2
46831,36594,0.6
12377,34979,0.6
6628,14553,902.7
52376,44270,4.4
22098,11895,0.3
3807,44270,1.1
10308,37490,0.346555094
46831,36594,0.3
29135,64503,300
34612,12377,0.72323
101,289,18080.75
4367,3,723.23
47690,38,72.323
289,3011,723.23
10308,37490,2.4576
15896,5218,0.96
4865,40440,0.72323
20157,21000,0.3
20571,40440,2.89292
46675,3,2425.71342
18770,7,4171.683835
20571,4865,0.361615
33027,37490,0.6144
495,52789,3900
52376,44270,2.2
34729,18575,0.011
3807,52917,11.07004775
36594,46831,2.4
8706,18495,123.67233
38308,11895,2.4
35321,32044,0.00765
25364,4067,0.72323
11895,22098,0.3
52376,44270,0.275
410,810,578.584
1845,50730,361.615
3807,52917,9.8304
1845,37084,8591.9724
4353,14553,7515
37490,24664,0.72323
50013,3,3.61615
289,20219,629.2101
26326,70,715.780731
3910,38,72.323
25364,4067,0.72323
46831,36594,0.3
27222,11,5.5
11895,22098,0.3072
28958,15764,394.6
52492,3,1059.52641
12844,22098,2.4576
52376,44270,2.2
33027,37490,0.1536
36594,43978,0.3
24,22232,0.225467899
15896,5218,0.96
39928,1476,0.5088
11978,14553,2792.49
38308,11895,0.6
410,3011,723.23
18353,38,330
3807,44270,1.1
9524,68,1115.1264
70,7217,0.474843889
52376,44270,0.55
25364,4067,0.361615
43978,46831,0.15
33614,15436,1350
15958,21411,48
46831,36594,1.2
46831,36594,0.3
2369,3,21696.9
3807,44270,0.1375
40092,19981,0.0015
20571,4865,0.72323
7758,40,0.8
18852,38,35.293624
1845,17275,7.2323
810,3,5.5
17284,38,328.9
11347,13,1.514999999
20219,37490,0.1536
52376,44270,0.275
29135,15195,300
26731,24,1541.4432
20571,4865,1.44646
19748,3,2169.69
33027,20219,2.4
3807,44270,2.2
8706,4865,4339.38
194,45749,0.3456
25452,14553,2249.2275
8706,10222,7231.938378
13842,110,87
2379,11,11
33027,37490,0.6144
28792,68,15250.08
39648,11,13201.1
39928,42432,0.2208
10308,18067,0.01875
26013,61300,3.432377257
3300,36,5.5
29135,3636,45
381,38,7232.3
1845,31132,0.0072323
44550,14553,4500
38308,11895,4.8
52492,3,2430.990135
856,3,144.646
11895,22098,0.6
381,20052,4950
40440,20571,1.44646
37490,20219,0.15
4865,40440,0.72323
3807,52917,1.2288
42543,38,11472.59748
1845,37577,34.5848586
36594,43978,0.6
52376,44270,2.2
4865,20571,2.89292
8706,15764,4303.2185
25364,4067,0.361615
43978,36594,0.15
29135,54658,1500
49018,68,480
7079,15714,0.1749767
24344,29135,465
52376,44270,8.8
22098,11895,0.6
36594,46831,0.3
33027,20219,5.7924201
34631,3,2.16969
11895,22098,0.6
47,53868,20.72
4440,13019,0.048
18495,3,189.48626
19143,38,289.292
5536,70,68.13983768
3725,3,2169.69
35321,45855,0.00765
41038,38,361.615
56782,3,72.323
14028,38,723.23
14194,42,150
52492,3,7222.992637
11895,22098,1.2288
31287,303,0.72323
33027,37490,0.6144
36594,46831,0.3
35321,61550,0.00765
810,3,542.4225
38649,10514,103.8105
29861,52917,39.3216
31531,816,9.6
15759,38,650.907
20571,40440,5.78584
7299,38,723.23
3807,44270,0.1375
46831,36594,0.6
42009,3419,0.15
20571,4865,1.44646
46831,36594,0.6
40440,20571,5.78584
33614,34288,750
22098,11895,0.6
4865,40440,1.44646
27878,14553,15.3
14736,495,0.0026
16007,3,412.096454
9302,21775,0.0074
22098,11895,0.15
46831,36594,0.3
410,15764,1446.46
36594,46831,0.3
39928,64104,0.3456
20571,4865,0.72323
29861,52917,0.3072
12805,1845,144646
8706,810,1446.46
33027,20219,0.6
20571,40440,5.78584
33798,42,90
4440,12003,0.048
10308,18067,0.3
38678,29135,4511.25
15896,5218,0.96
1660,19227,2.2
14116,38996,52.908
1783,3,464.8935964
15896,5218,0.96
706,3,72.323
7,34808,9.6
39499,10514,105.354
20571,4865,2.89292
40563,3,83.59020017
25364,4067,0.72323
856,70,216.969
6544,3,213.35285
4754,13387,1.48
3325,16423,1.25
9094,14553,1654.95
25364,4067,0.72323
50817,29135,4511.2785
1986,3250,0.014541
59625,14553,4.65
3807,44270,4.4
25364,4067,0.361615
9395,68,14198.4
38574,3,53.085082
38308,11895,0.3
24664,37490,0.72323
22098,11895,0.6
39160,68,263.472
33027,37490,0.3072
1845,34068,0.0578584
20016,110,247.08
8706,37787,11455.96319
3641,3,97.129789
33027,37490,9.8304
4865,20571,0.72323
63791,14553,0.45
39928,48365,0.1728
40440,4865,27.33303139
410,3011,1446.46
40440,20571,1.44646
8015,17,4.5192
11895,22098,0.6
3807,52917,39.3216
3807,52917,2.4576
4298,29135,600
52376,44270,1.1
25364,4067,0.72323
39928,64104,1.5648
15908,3,3.471504
36594,46831,0.3
25364,4067,1.44646
4865,20571,1.44646
3877,3,14.4646
3807,52917,1.2288
46960,3,3068.954182
856,400,723.23
20571,40440,5.78584
20318,141,64.9698
31382,7,103.4784
1845,21778,0.125075396
26661,17785,4.05E-04
52376,44270,1.1
52376,44270,5.721358489
40440,20571,5.78584
27360,68,562.368
10308,37490,0.3072
19748,38,1157.168
10308,37490,0.1536
3242,3,15.18783
52376,44270,4.4
3807,44270,8.8
37490,20219,0.04536
33429,645,751.5
12844,22098,4.9152
20219,37490,2.4576
16221,53,65.4798
10327,13565,723.23
70,7217,0.916317945
33027,37490,0.6144
29861,52917,2.4576
64016,44550,600
25364,4067,0.72323
29861,52917,4.9152
4865,20571,0.361615
52492,3,267.8341926
44987,24748,1201.2
22269,14553,412.233
1752,3,89.535874
25364,4067,0.72323
40440,4865,2.89292
4865,20571,2.89292
25364,4067,1.44646
5999,14553,9
4865,20571,0.72323
4865,20571,0.72323
8706,24411,7232.3
3421,20499,36.1615
1845,55870,173.5752
54136,3557,9504
36594,46831,0.6
20571,4865,2.89292
38724,400,650.907
3807,52917,2.4576
856,400,46.52554501
39928,14099,4.2624
20219,101,211.926
53670,3,144.646
971,29135,1050.945
20472,3,71.412
36594,46831,0.6
36594,46831,0.15
3807,44270,17.6
20571,4865,0.72323
37490,18067,0.3
36968,632,0.09865
20571,40440,0.361615
10308,18067,0.0375
25364,4067,0.72323
12844,22098,1.2288
22098,11895,0.6
450,560,149.70861
33798,25183,1500
19028,3,176.6482043
29967,14553,406.215
7456,36,55
1783,40,100
37490,20219,0.05223405
66465,3972,9.6
52376,44270,2.2
3807,44270,8.8
35042,110,922.2
1752,3,687.357792
20571,40440,2.89292
1845,16033,0.072323
52376,44270,2.2
40269,24884,1110.252
39928,41183,0.2976
70,15764,723.23
3672,632,11.196775
1931,42,1084.5
52376,44270,17.6
5848,29135,750
52082,38,21.6969
33027,20219,2.4
10605,10514,150.45
52492,3,794.2617886
40161,42,0.3
40440,4865,0.72323
52376,44270,140.8
13466,4206,7.08E-04
37631,29135,16.2
4865,20571,0.72323
6061,3,773.8561
46831,36594,0.15
12844,22098,0.6144
25364,4067,0.72323
35321,15367,0.00765
12805,1845,144646
36594,46831,0.3
810,3,1084.845
12805,1845,144646
31768,29135,3150
22294,38,7.2323
810,3,81.114
4865,24748,900.9
12844,22098,2.4576
32366,14553,301.5
59282,29135,300
1845,3889,1.4536923
1845,30545,0.633773681
15380,44338,0.0015
12377,34612,0.72323
25364,4067,0.361615
22372,42,49.65
40440,20571,2.89292
52376,44270,17.6
46831,36594,0.3
29861,52917,0.6144
12844,11895,0.15
1432,38,207.422364
25139,5685,82.5
52376,44270,8.8
24,14546,7.766716472
35321,52295,0.00765
50633,29135,1.8
25364,4067,0.361615
10308,18067,0.075
4865,20571,0.72323
38968,68,3357.2736
33614,29344,7.5
11895,22098,0.3
4865,40440,0.361615
33614,23511,7.5
4865,20571,2.89292
52376,44270,2.2
6133,12565,75
20571,4865,0.361615
25364,4067,0.361615
4865,20571,0.72323
22098,11895,0.6
33798,3,3616.15
11895,22098,2.4576
22202,42,300
24,40694,9.694
12844,22098,2.4576
27962,11,1.1
13456,12138,12.1275
3807,52917,1.2288
39928,32585,0.0192
38183,14553,0.75
33614,18130,300
46,38,0.72323
33027,37490,2.4576
39928,31112,0.6912
12844,22098,0.3072
52923,3,72.323
39928,48224,0.0096
34729,9508,0.011
4865,40440,5.78584
36666,4576,0.001726
10363,38,6870.685
20571,4865,0.72323
24664,37490,0.72323
39928,41187,0.0192
15896,5218,0.96
3807,44270,2.2
66465,3972,9.6
33027,37490,0.3072
194,35524,0.2208
4754,47,7.4
20571,4865,1.44646
52376,44270,1.1
37312,38,723.23
1845,20274,5062.248385
33027,37490,0.0768
33614,3636,45
40440,20571,1.44646
52376,44270,1.1
52376,44270,2.2
44159,3,7593.915
25364,4067,1.44646
20571,4865,0.72323
25364,4067,0.72323
5597,14553,30
4469,38,14.4646
37490,24664,0.72323
52376,44270,4.4
14813,110,944.09877
10308,18067,0.075
33027,20219,0.3
33614,18200,300
53868,58003,2.22
1845,9690,917.7788628
3807,44270,0.275
42389,163,56.1589
31703,9302,0.185
36594,46831,1.2
810,3,439.00061
52376,44270,1.1
320,32477,41.81
5727,38,5785.84
38123,110,359.658
38678,24748,1501.5
32698,14553,1.5
3807,52917,2.4576
28958,5536,3.5514
18043,495,21.6969
10098,40,116.2048862
971,14553,540.54
46566,5685,75
11895,22098,1.2288
3807,44270,2.2
3807,52917,39.3216
33614,15857,120
40440,4865,2.89292
3300,17,1.076
66881,3,1952.721
24664,37490,0.72323
3807,52917,19.6608
16786,3,138.1007685
11733,996,248
10308,37490,1.2288
52376,44270,2.2
17627,38,63.571917
3807,44270,8.8
2988,68,21168.6528
3807,44270,0.275
33027,20219,1.2
46831,36594,0.3
12458,303,0.72323
66465,3972,9.6
57918,7,960
2547,3,8.895729
29135,44713,15
11694,194,7680
19748,40,1229.491
194,45053,0.048
39928,52708,0.096
13169,13170,0.001726
25364,4067,0.361615
410,3011,1012.521993
4865,40440,1.44646
25139,10514,245.2335
5012,3,72.323
911,10492,0.48
25364,4067,0.361615
4865,20571,0.72323
53670,3,0.289292
3807,52917,4.9152
46831,36594,0.15
1845,26970,3399.55708
4865,40440,1.44646
37386,5,0.015044723
2050,3,783.1134368
10308,18067,0.0375
4865,24884,2964.51
22513,42,476.1
7217,70,0.744196438
10308,18067,0.01875
38308,11895,3.01743705
25364,4067,0.361615
52376,44270,1.1
46831,36594,0.3
4754,47,7.4
27222,11,5.5
34612,34979,0.15
21805,620,180.8075
20571,40440,1.44646
11895,22098,0.922748678
54126,42,15
15764,3,1446.46
36594,46831,1.2
33614,3001,75
25364,4067,0.72323
42,62607,1.2
29135,11740,1.5
3807,44270,0.1375
36594,46831,0.3
25364,4067,0.361615
23821,194,480
34239,29135,467.904
43978,46831,0.3
1737,13577,0.0231
22098,11895,0.3
11160,7992,7.338939539
43978,36594,0.3
50940,3,1851.4688
20571,4865,0.72323
410,1931,3616.15
19954,7,1059.5136
3434,38,16.87536426
3807,52917,1.2288
52492,3,5469.976768
18495,3,69.43008
10308,18067,0.3
3807,52917,1.2288
64016,44550,749.25
10943,5145,144.1152
52376,44270,0.275
34194,1301,9401.99
33463,38,2068.437793
19748,38,7.2323
351,6133,0.015
25364,4067,0.72323
22354,461,0.0015
38998,3,718.529005
18514,38,7.2323
20687,101,1663.428993
35326,38,687.0685
29135,64503,300
4865,20571,0.72323
29135,64503,300
7330,42,37.5
40339,16033,0.96
22384,44530,0.03
52376,44270,0.55
4440,65682,0.048
27458,816,9465.6
52492,3,76.70144888
20336,3,14.4646
20375,3,144.646
19748,38,5785.84
52376,44270,0.275
20571,4865,1.44646
38678,24748,3006
3685,101,0.99
56674,48080,2.4235
42582,3,5020.518007
52376,44270,1.1
19748,38,2169.69
3807,52917,1.2288
3807,44270,4.4
34783,7,583.68
948,400,7.2323
62887,3,3616.15
6102,38,38475.18509
25364,4067,0.72323
38085,43504,1.1
46831,43978,0.3
26013,61300,4.604060483
10308,18067,0.3
33825,101,72.323
25364,4067,0.72323
35321,24006,0.00765
39928,41187,9.9648
21598,33942,0.006410603
5728,98,78.3
14479,29871,30.91297594
57736,3,13018.14
20571,4865,2.89292
20571,4865,0.361615
12844,22098,2.4576
3807,52917,4.9152
35321,5280,0.00765
38040,24,298.0944
46831,36594,0.6
36594,46831,0.3
3701,10514,1123.4925
59282,29135,1200
29135,64503,75.0375
36594,46831,0.6
40440,4865,2.89292
43978,36594,0.6
39928,49926,0.7776
36594,46831,0.15
36594,46831,0.3
40269,22098,2169.69
3807,52917,1.2288
4865,40440,5.78584
289,20219,491.7964
20571,40440,5.78584
10308,37490,0.3072
56476,3,2892.12444
20571,40440,0.72323
59381,101,216.969
38308,11895,2.4
29135,46845,45
4865,14553,6018
6441,70,3.88
52376,44270,1.1
3807,44270,4.4
14839,3,3.61615
4440,19033,1814.1984
1074,3,5713.517
28958,52737,0.187435
1845,17275,7.2323
19748,38,2892.92
53868,49462,13.32
11978,14553,4849.8
10327,13565,10.80105
36594,46831,0.6
12285,400,0.72323
16221,53,0.654798
816,13384,95.04
19446,14553,0.45
5234,38,191.65595
39657,3,1639.562403
41723,68,316.8
12844,22098,1.2288
39928,635,0.0192
218,14864,2.938
36594,46831,0.3
36594,46831,0.15
35321,43254,0.00765
4111,10514,232.845447
22098,11895,0.6
29135,28425,300
27222,11,5.5
19898,30361,0.0780367
22098,11895,0.15
1783,40,687.0685
12844,22098,0.6144
37084,38,5062.61
12377,34612,5.78584
29197,14553,5250
116,38,7875.251463
52376,44270,0.55
17642,14553,16.5
35321,53530,0.00765
27101,3,87.655476
11731,38,0.072323
17464,2977,30
38389,7,5088
3807,44270,2.2
10308,18067,0.0375
52376,44270,4.4
31411,38,50.6261
52376,44270,4.4
34612,34979,0.3
24857,29135,1800
3807,44270,8.8
6072,3,7232.3
22098,11895,0.6
25364,4067,0.361615
46831,36594,0.3
31122,42,7.5
43890,11936,0.09
64016,44550,1500
29772,14553,774.8175
1660,42,0.9
1512,29975,1325.090331
19748,38,940.199
25364,4067,0.72323
3807,44270,35.2
37490,24664,0.72323
33027,37490,1.2288
20571,4865,0.72323
25335,24080,0.0121
8706,12196,2892.92
39928,6710,0.4128
33027,20219,57.0933324
2473,42,75.3
42938,38,3.61615
271,876,7.5
36655,29135,1500
60138,3,361.615
350,3287,72323
38308,11895,1.2
26410,1516,1920
25364,4067,0.72323
3807,44270,4.4
33027,37490,0.0384
36594,46831,0.15
4865,40440,0.72323
33027,20219,2.4
3807,52917,19.6608
20571,40440,2.89292
10308,18067,0.0375
12844,22098,2.4576
24884,4865,3011.8305
24382,40942,16.03681509
10308,18067,0.0375
35321,36157,0.00765
271,876,47.5
53066,24748,399.399
25364,4067,0.361615
3807,52917,2.4576
930,3,723.23
44695,38,3818.6544
3807,52917,9.8304
33027,37490,0.3072
29135,3001,75
12805,1845,10848.45
3807,44270,0.275
971,38,1446.46
3807,52917,0.3072
14839,3,8830.927585
1845,17275,7.2323
47966,3,22025.89733
60309,6779,714.3012339
33027,37490,1.2288
33027,37490,0.0192
29135,3636,45
14697,10514,165.579
40440,20571,0.72323
15896,5218,0.96
11895,22098,19.6608
8427,26227,8.64
17480,816,4800
58532,3,5785.84
40440,4865,11.57168
36594,46831,0.15
1845,51481,0.3688473
3807,44270,8.8
52376,44270,1.1
1926,8879,0.03
7079,29799,0.0697968
52492,3,369.5271868
8107,11,7.160999989
20571,4865,5.78584
22098,11895,0.15
3807,52917,0.6144
20571,4865,0.72323
38678,24748,1501.5
3807,52917,4.9152
36594,46831,4.8
4865,14553,2256.75
6659,24,1200
19594,23542,0.75
3807,44270,1.1
39928,16102,0.0096
10308,18067,0.075
29975,17,8.608
22098,11895,0.6
810,3,1479.656257
28690,40,0.25
35321,56546,0.00765
41806,14553,256.5
25364,4067,0.72323
20219,37490,1.2288
4865,20571,0.72323
25364,4067,0.361615
52376,44270,2.2
26327,194,52.8
40440,4865,2.89292
28556,24,48.47
66465,3972,9.6
37084,38,5785.84
20571,40440,0.361615
46831,36594,0.3
35321,23592,0.00765
39928,46722,0.336
26129,38,6509.07
38308,11895,1.2
5992,3,419.4733928
40563,3,28.99356747
810,101,209.7366928
36594,46831,1.2
25364,4067,0.72323
35321,39441,0.00765
12262,292,1.74
36594,46831,0.6
12844,22098,2.4576
52376,44270,0.275
32308,5685,69.3
43936,4699,15
17278,3,94.0199
9519,11077,4.5
194,31648,34.2144
30089,3,72.323
33203,38,7232.3
37448,101,19.4
39928,35554,26.4672
1845,40269,4339.38
58663,645,300
1843,3,72.323
46831,36594,0.15
64410,29135,75
12844,22098,2.4576
33027,37490,0.0384
40440,20571,2.89292
4353,14553,7515
33798,2369,11700
52376,44270,0.275
24117,7,3.8592
4931,14553,7485
52376,44270,44.25552229
52376,44270,4.4
29861,52917,19.69761204
27405,3,176.323474
20219,37490,0.3072
3807,52917,298.380805
25364,4067,0.72323
36594,46831,0.6
33798,42,7092.30015
1985,38,2169.69
25045,19840,0.009
18380,38,157.0810647
9511,9733,4350
39928,63418,0.1152
58230,3,2169.69
50342,42,10.182
64563,110,78.3
34612,34979,0.15
3807,52917,0.021492874
25364,4067,0.72323
35309,400,6.436747
14028,3,500.113545
17047,7304,34.44699999
52376,44270,0.55
10308,18067,0.0375
48260,29135,300
4235,3,5015.52772
18406,30965,0.004847
13461,42,1500
29135,5093,258
16893,3,1446.46
25364,4067,0.72323
66144,42,975
7217,70,0.015621768
36594,46831,0.3
18067,37490,0.3072
14295,24748,450.45
3807,52917,19.6608
38308,11895,2.4
36014,42,195.72
40832,14553,0.6
22098,11895,0.15
64016,44550,1500
43656,38,0.72323
40440,20571,5.78584
22422,5685,7.628999999
33027,37490,0.6144
30659,14553,7522.5
3807,52917,9.8304
11895,22098,1.2288
40875,3,271.2040177
4865,20571,0.72323
17247,46860,0.216961768
39657,38,4661.940573
35321,47504,0.00765
10308,18067,0.0375
34616,110,1078.8
410,25183,2748.273993
36594,46831,0.3
42534,5685,85.17
12377,34612,2.89292
52376,44270,0.1375
3807,52917,4.9152
51672,3,5626.367785
25364,4067,0.72323
28628,38,0.55
15764,38,7232.3
18658,33896,3947.625
20571,4865,0.72323
22098,11895,0.15
6542,101,7.2323
25364,4067,0.72323
33614,38406,240
35760,14553,1.05
400,9297,3.03416
14358,163,0.73
22671,3,1446.46
52376,44270,1.1
25364,4067,0.72323
12844,22098,0.3072
4481,38649,0.15
3937,3,10848.45
19748,101,1229.491
15857,4865,5940
52376,44270,0.55
410,5727,2079.141604
4865,20571,0.72323
8662,38,5062.61
54485,29135,374.7
10308,37490,2.4576
3807,44270,0.1375
38308,11895,2.4
29298,38,1217.702351
4865,20571,2.89292
33614,47311,1500
29135,64503,300
40440,4865,5.78584
8706,4945,7019.701472
3807,52917,9.8304
30368,3,2166.363142
15896,5218,0.96
2881,14553,19.8
10579,3,72.323
3807,52917,0.6144
10928,63903,723.23
12669,14553,3
20571,4865,2.89292
51253,163,144.646
3807,44270,0.55
55701,7,560.3136
35321,46720,0.00765
66465,3972,96
37490,24664,0.72323
25364,4067,0.72323
25364,4067,0.72323
38678,14553,1503
33027,20219,1.2
8706,25183,3317.456003
12844,22098,1.2288
12802,356,0.1152
14028,38,238.376608
15896,5218,0.96
23169,101,723.23
25364,4067,0.72323
4865,20571,0.72323
38308,11895,0.6
40269,22098,2603.628
52376,44270,0.55
33027,20219,1.2
33115,194,14400
3807,44270,0.275
34563,5685,15
4865,20571,0.72323
33027,20219,0.6
461,3737,1.538999999
13108,3,1.1
36039,0,12.1175
15764,101,723.23
20571,40440,11.57168
3807,52917,2.4576
36594,46831,0.15
25364,4067,0.72323
35321,16413,0.00765
3807,44270,1.1
52376,44270,0.275
38,12805,144646
6762,24,703.68
34603,38,564.1194
20571,4865,0.72323
39649,3,1084.845
12377,36789,0.15
3807,44270,0.1375
40440,20571,2.89292
37881,194,26880
38573,24145,0.3456
16530,17,3.228
3807,44270,0.0439604
25879,5685,28.95
33027,37490,0.0768
24601,13,1979.85
24,12405,6.7858
9690,17706,793.0923
3557,21429,28800
1845,17275,25.88724399
46831,36594,2.4
11895,22098,1.2288
33641,3,325.0991173
36594,46831,1.2
51859,3,1084.845
11916,495,8.751083
20219,37490,0.864549984
11119,14553,3986.925
194,44246,47.52
12802,25566,0.3264
16035,400,0.361615
33027,20219,9.6
46831,36594,0.15
52376,44270,8.8
48829,4206,5.18E-05
3807,52917,0.6144
40269,4865,1118.4975
12844,11895,0.6
36594,46831,1.2
116,10514,7065.219
4754,47,7.4
36594,46831,0.15
36594,46831,1.2
194,18909,21.6576
24269,3231,0.74
1965,3,0.049685901
7051,38,79.5553
816,12802,9.6
14992,29315,0.011193536
2536,33463,392.627
46831,36594,0.3
4865,20571,0.72323
38308,11895,0.3
12844,22098,0.16673567
22385,14553,750
13466,4206,0.003452
25364,4067,0.72323
8706,4865,4339.307677
25364,4067,0.72323
25450,3,72.323
810,3,1581.631687
29135,64503,300
15764,3,2892.92
3807,52917,0.3072
40440,20571,0.72323
971,38406,409.839
38308,11895,0.15
6892,38,11137.742
36218,5685,73.05
39928,16108,4.5408
4865,40440,1.44646
39928,51864,6.1056
36594,46831,0.3
52376,44270,0.55
3807,44270,0.275
151,43343,98.9117
2437,43582,57.6
20571,40440,0.72323
6474,29135,300
24664,37490,0.72323
4440,48677,0.048
25364,4067,0.72323
26049,38,4382.773793
17215,38,72.323
58484,163,269.8949714
53670,3,694.083831
11272,7399,2538.609623
45199,38,723.23
7563,495,0.11252
64819,14553,300.9
25364,4067,0.361615
24857,14553,1399.185
47271,68,1304.8224
20571,40440,0.361615
37490,18067,0.15
57290,3,36.1615
20571,4865,2.89292
46675,3,18768.32476
20571,4865,0.361615
3807,44270,0.275
25364,4067,0.72323
39928,43779,0.0288
410,15764,723.23
3807,44270,0.1375
12549,632,0.1973
52376,44270,0.275
3807,52917,4.9152
20375,3,5.78584
1845,48244,1.3813693
50223,14553,908.691
59478,38,72.323
11163,38,452.7492051
11895,22098,2.4576
7760,38,650.907
12844,22098,2.4576
30578,25045,15.009
48512,38,2169.69
20571,40440,0.361615
8137,12709,3.1
66465,3972,9.6
13695,38,1.1427034
36481,38,0.940199
11895,22098,9.8304
48843,5265,15
25364,4067,0.72323
4865,20571,0.72323
8914,8913,3.88E-04
5093,14553,1808.484
30636,3,844.73264
20086,14553,689.94
32587,48829,1.73E-05
29861,52917,1.2288
55418,5685,10.5
8706,37787,12294.91
36594,46831,4.8
810,70,57.8584
36594,43978,0.3
38308,11895,0.15
49547,110,0.3045
29861,52917,0.6144
39928,29270,0.048
15896,5218,0.96
52376,44270,4.4
4298,29135,1200
15764,70,2368.071989
1845,5296,3615.788385
17084,38,144.646
46831,36594,0.6
42,2369,6000
2369,41791,0.15
3807,44270,8.8
55100,3,18.08075
40269,24884,1535.79
24090,3300,1.1
40161,3,723.23
9508,34729,0.0088
12844,22098,2.4576
17342,38,115.7168
40563,3,73.48595384
5346,645,150
39928,51864,4.3584
29135,4298,15
18242,18640,15000
56061,65578,0.3
10308,18067,0.0375
9540,42,504.3
10308,18067,0.0375
12844,11895,2.4
20014,3566,0.0011
30450,29135,1229.315625
578,38,5.06261
25208,110,1959.46968
58663,645,464.85
20571,4865,2.89292
549,31157,1920
38308,11895,1.2
3807,44270,2.2
450,101,224.92453
12196,38,17574.489
12912,126,12.45
4865,24884,2369.265
42753,14553,87
48242,7,3263.8752
20221,3,5785.84
3807,44270,0.1375
14992,29315,0.015
46849,43474,9.60E-08
12605,645,285
1783,40,796.5664622
45475,11432,216.969
32708,5685,292.5
3807,52917,19.6608
